timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1587977944549,66,HTTP Request-2,200,OK,Thread Group 1-97,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,9,0,4
1587977944549,5,HTTP Request-3,200,OK,Thread Group 1-97,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,5,0,2
1587977944547,59,HTTP Request-4,200,OK,Thread Group 1-97,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,4,0,0
1587977944548,11,HTTP Request-5,200,OK,Thread Group 1-97,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,11,0,5
1587977944498,114,HTTP Request,200,OK,Thread Group 1-96,text,true,,1159374,815,200,200,http://bank.com/,5,0,3
1587977944498,5,HTTP Request-0,200,OK,Thread Group 1-96,text,true,,2545,113,200,200,http://bank.com/,5,0,3
1587977944545,5,HTTP Request-1,200,OK,Thread Group 1-96,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,5,0,2
1587977944543,69,HTTP Request-2,200,OK,Thread Group 1-96,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,4,0,0
1587977944544,4,HTTP Request-3,200,OK,Thread Group 1-96,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,4,0,2
1587977944544,66,HTTP Request-4,200,OK,Thread Group 1-96,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,7,0,3
1587977944548,3,HTTP Request-5,200,OK,Thread Group 1-96,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,3,0,0
1587977944192,11,HTTP Request-0,200,OK,Thread Group 1-90,text,true,,2545,113,200,200,http://bank.com/,11,0,3
1587977944212,3,HTTP Request-1,200,OK,Thread Group 1-90,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,3,0,0
1587977944213,52,HTTP Request-2,200,OK,Thread Group 1-90,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,4,0,2
1587977944214,3,HTTP Request-3,200,OK,Thread Group 1-90,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,3,0,1
1587977944214,49,HTTP Request-4,200,OK,Thread Group 1-90,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,3,0,1
1587977944214,5,HTTP Request-5,200,OK,Thread Group 1-90,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,5,0,2
1587977944399,10,HTTP Request-0,200,OK,Thread Group 1-94,text,true,,2545,113,200,200,http://bank.com/,10,0,5
1587977944415,58,HTTP Request-1,200,OK,Thread Group 1-94,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,58,0,46
1587977944410,46,HTTP Request-2,200,OK,Thread Group 1-94,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,3,0,0
1587977944415,30,HTTP Request-3,200,OK,Thread Group 1-94,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,29,0,21
1587977944416,80,HTTP Request-4,200,OK,Thread Group 1-94,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,26,0,22
1587977944416,22,HTTP Request-5,200,OK,Thread Group 1-94,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,21,0,20
1587977944448,86,HTTP Request,200,OK,Thread Group 1-95,text,true,,1159374,815,200,200,http://bank.com/,14,0,12
1587977944448,14,HTTP Request-0,200,OK,Thread Group 1-95,text,true,,2545,113,200,200,http://bank.com/,14,0,12
1587977944464,6,HTTP Request-1,200,OK,Thread Group 1-95,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,6,0,0
1587977944464,70,HTTP Request-2,200,OK,Thread Group 1-95,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,4,0,2
1587977944474,11,HTTP Request-3,200,OK,Thread Group 1-95,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,11,0,9
1587977944477,53,HTTP Request-4,200,OK,Thread Group 1-95,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,4,0,2
1587977944477,50,HTTP Request-5,200,OK,Thread Group 1-95,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,50,0,45
1587977944591,61,HTTP Request,200,OK,Thread Group 1-98,text,true,,1159374,815,200,200,http://bank.com/,19,0,14
1587977944591,19,HTTP Request-0,200,OK,Thread Group 1-98,text,true,,2545,113,200,200,http://bank.com/,19,0,14
1587977944613,4,HTTP Request-1,200,OK,Thread Group 1-98,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,4,0,2
1587977944613,39,HTTP Request-2,200,OK,Thread Group 1-98,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,2,0,0
1587977944613,6,HTTP Request-3,200,OK,Thread Group 1-98,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,6,0,3
1587977944614,37,HTTP Request-4,200,OK,Thread Group 1-98,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,3,0,1
1587977944614,5,HTTP Request-5,200,OK,Thread Group 1-98,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,5,0,2
1587977940694,1668,HTTP Request,200,OK,Thread Group 1-20,text,true,,1159374,815,200,200,http://bank.com/,3,0,2
1587977940694,3,HTTP Request-0,200,OK,Thread Group 1-20,text,true,,2545,113,200,200,http://bank.com/,3,0,2
1587977941469,45,HTTP Request-1,200,OK,Thread Group 1-20,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,45,0,23
1587977941456,906,HTTP Request-2,200,OK,Thread Group 1-20,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,16,0,0
1587977941456,44,HTTP Request-3,200,OK,Thread Group 1-20,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,44,0,19
1587977941457,447,HTTP Request-4,200,OK,Thread Group 1-20,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,58,0,34
1587977941457,53,HTTP Request-5,200,OK,Thread Group 1-20,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,53,0,34
1587977945061,2,HTTP Request-1,200,OK,Thread Group 1-107,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,2,0,0
1587977942896,258,HTTP Request,200,OK,Thread Group 1-64,text,true,,1159374,815,200,200,http://bank.com/,53,0,28
1587977944644,112,HTTP Request,200,OK,Thread Group 1-99,text,true,,1159374,815,200,200,http://bank.com/,8,0,3
1587977942896,53,HTTP Request-0,200,OK,Thread Group 1-64,text,true,,2545,113,200,200,http://bank.com/,53,0,28
1587977944644,8,HTTP Request-0,200,OK,Thread Group 1-99,text,true,,2545,113,200,200,http://bank.com/,8,0,3
1587977944655,59,HTTP Request-1,200,OK,Thread Group 1-99,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,59,0,3
